project_id,domain,complexity_level,team_size,duration_months,sprint_length_weeks,num_sprints,total_user_stories,avg_story_points,velocity_per_sprint,tech_stack_difficulty,requirement_volatility_score,actual_effort_hours,actual_cost_usd,risk_level
project_08966,EdTech,Medium,5,6,2,12,17,4.2,16.8,Basic,Low,7163.84,332276.33,Medium
project_08967,AI Platform,High,9,7,2,14,25,6.4,46.1,Advanced,High,33502.1,1723501.15,High
project_08968,EdTech,Low,3,3,2,6,13,2.2,5.3,Basic,Low,1519.37,50489.55,Low
project_08969,Cloud System,Medium,7,5,2,10,21,4.6,25.8,Basic,Medium,8709.79,405284.53,Medium
project_08970,IoT,High,10,8,2,16,29,5.3,42.4,Advanced,High,43153.24,2336329.75,High
project_08971,Cloud System,Low,4,2,2,4,11,3.5,11.2,Basic,Medium,1623.26,49805.29,Low
project_08972,IoT,Medium,7,8,2,16,21,5.8,32.5,Intermediate,Low,15505.83,796795.42,Medium
project_08973,Healthcare,High,10,10,2,20,26,7.1,56.8,Advanced,Medium,44974.28,2748258.46,High
project_08974,IoT,Low,3,2,2,4,10,2.6,6.2,Basic,Medium,1119.97,35312.92,Low
project_08975,Cloud System,Medium,8,8,2,16,18,5.0,32.0,Basic,Medium,14988.91,703777.91,Medium
project_08976,EdTech,High,12,6,2,12,28,6.0,57.6,Advanced,Medium,31874.15,1720691.09,High
project_08977,Cloud System,Low,3,2,2,4,14,3.7,8.9,Basic,Low,1162.8,39920.12,Low
project_08978,FinTech,Medium,8,6,2,12,18,5.6,35.8,Basic,High,13903.0,650465.13,High
project_08979,Healthcare,High,9,8,2,16,25,6.6,47.5,Advanced,High,37424.83,1963115.44,High
project_08980,Cloud System,Low,4,4,2,8,15,3.8,12.2,Basic,Low,2745.19,96765.43,Low
project_08981,E-commerce,Medium,5,6,2,12,16,4.7,18.8,Basic,Low,6970.21,303834.84,Medium
project_08982,SaaS,High,9,7,2,14,25,5.1,36.7,Advanced,High,31602.59,1755131.56,High
project_08983,EdTech,Low,3,3,2,6,13,3.7,8.9,Basic,Medium,1741.67,55250.84,Low
project_08984,SaaS,Medium,7,8,2,16,22,5.3,29.7,Intermediate,Medium,17135.02,764403.45,Medium
project_08985,AI Platform,High,12,11,2,22,21,5.3,50.9,Advanced,Medium,57062.7,3358766.26,High
project_08986,Cloud System,Low,5,2,2,4,15,4.0,16.0,Basic,Low,1867.94,54855.88,Low
project_08987,E-commerce,Medium,7,4,2,8,21,4.6,25.8,Intermediate,Low,8198.88,331843.26,Medium
project_08988,SaaS,High,10,11,2,22,29,5.4,43.2,Advanced,Medium,50945.64,2522323.93,High
project_08989,IoT,Low,4,4,2,8,11,2.1,6.7,Basic,Medium,2777.25,93308.02,Low
project_08990,E-commerce,Medium,7,7,2,14,21,4.9,27.4,Intermediate,Medium,15463.59,727568.49,Medium
project_08991,FinTech,High,11,11,2,22,30,6.1,53.7,Intermediate,Medium,47137.29,2711358.74,High
project_08992,SaaS,Low,4,4,2,8,12,3.4,10.9,Basic,Medium,2934.47,110916.36,Low
project_08993,E-commerce,Medium,7,8,2,16,17,5.7,31.9,Basic,High,15701.85,700965.09,High
project_08994,Healthcare,High,8,12,2,24,25,7.3,46.7,Advanced,High,52226.27,3050700.18,High
project_08995,Cloud System,Low,4,4,2,8,13,2.1,6.7,Basic,Low,2556.01,97722.04,Low
project_08996,SaaS,Medium,5,7,2,14,22,5.4,21.6,Basic,High,10624.67,417458.83,High
project_08997,Cloud System,High,8,12,2,24,30,7.7,49.3,Intermediate,Medium,38578.46,2016720.32,High
project_08998,AI Platform,Low,5,2,2,4,15,2.1,8.4,Basic,Low,1743.53,52040.36,Low
project_08999,Cloud System,Medium,8,6,2,12,19,5.5,35.2,Intermediate,Medium,14692.57,740770.77,Medium
project_09000,FinTech,High,10,10,2,20,24,7.1,56.8,Advanced,High,53545.82,2947146.11,High
project_09001,IoT,Low,5,4,2,8,13,3.1,12.4,Basic,Low,3374.31,122144.83,Low
project_09002,FinTech,Medium,7,6,2,12,18,4.5,25.2,Intermediate,Low,11339.09,479408.71,Medium
project_09003,FinTech,High,12,6,2,12,26,7.0,67.2,Advanced,High,39706.23,2138521.61,High
project_09004,EdTech,Low,3,4,2,8,13,2.8,6.7,Basic,Low,1988.44,75939.68,Low
project_09005,EdTech,Medium,8,7,2,14,22,5.7,36.5,Basic,Medium,14313.53,628210.16,Medium
project_09006,IoT,High,11,6,2,12,23,6.7,59.0,Advanced,High,35323.72,1891801.9,High
project_09007,E-commerce,Low,5,4,2,8,10,3.6,14.4,Basic,Medium,3653.35,139529.35,Low
project_09008,Healthcare,Medium,6,7,2,14,20,5.4,25.9,Intermediate,Medium,13000.86,554533.9,Medium
project_09009,AI Platform,High,11,6,2,12,29,6.1,53.7,Advanced,High,35016.69,1978052.52,High
project_09010,E-commerce,Low,4,3,2,6,12,2.4,7.7,Basic,Low,2117.26,67508.21,Low
project_09011,EdTech,Medium,6,4,2,8,15,5.0,24.0,Basic,Medium,5876.47,306265.56,Medium
project_09012,IoT,High,12,10,2,20,25,7.2,69.1,Intermediate,Medium,44096.29,2601671.8,High
project_09013,Healthcare,Low,5,2,2,4,14,2.3,9.2,Basic,Low,1775.66,64651.42,Low
project_09014,E-commerce,Medium,5,4,2,8,20,5.0,20.0,Intermediate,High,7882.96,361182.23,High
project_09015,E-commerce,High,12,8,2,16,30,6.6,63.4,Intermediate,Medium,34959.99,1848367.24,High
project_09016,Cloud System,Low,5,2,2,4,10,3.4,13.6,Basic,Medium,1897.63,58789.15,Low
project_09017,EdTech,Medium,5,6,2,12,18,5.4,21.6,Intermediate,Medium,9324.06,432441.17,Medium
project_09018,EdTech,High,8,7,2,14,21,5.7,36.5,Advanced,Medium,25898.67,1280605.55,High
project_09019,SaaS,Low,4,4,2,8,10,3.3,10.6,Basic,Low,2823.35,83640.06,Low
project_09020,AI Platform,Medium,6,8,2,16,21,4.4,21.1,Intermediate,Medium,14557.13,609082.13,Medium
project_09021,AI Platform,High,10,7,2,14,21,6.7,53.6,Advanced,High,36049.82,1937158.83,High
project_09022,Cloud System,Low,5,2,2,4,15,2.6,10.4,Basic,Low,1819.24,62997.17,Low
project_09023,EdTech,Medium,6,5,2,10,22,5.9,28.3,Intermediate,Medium,10338.13,471490.56,Medium
project_09024,E-commerce,High,12,12,2,24,30,6.4,61.4,Advanced,Medium,62898.89,3835425.01,High
project_09025,EdTech,Low,4,4,2,8,13,3.8,12.2,Basic,Low,2740.47,88119.16,Low
project_09026,SaaS,Medium,5,4,2,8,17,4.5,18.0,Basic,Medium,5264.61,230098.96,Medium
project_09027,AI Platform,High,12,12,2,24,27,6.6,63.4,Advanced,Medium,61847.65,3557805.95,High
project_09028,E-commerce,Low,3,4,2,8,10,3.0,7.2,Basic,Low,1971.5,72168.68,Low
project_09029,IoT,Medium,7,4,2,8,18,4.7,26.3,Intermediate,High,9852.9,422225.32,High
project_09030,EdTech,High,8,8,2,16,29,5.1,32.6,Intermediate,Medium,25556.44,1361839.4,High
project_09031,FinTech,Low,4,4,2,8,13,3.0,9.6,Basic,Low,2781.26,103212.29,Low
project_09032,Healthcare,Medium,6,8,2,16,16,5.5,26.4,Intermediate,Low,13353.12,559195.94,Medium
project_09033,SaaS,High,9,8,2,16,26,7.9,56.9,Intermediate,Medium,27913.49,1527450.43,High
project_09034,Healthcare,Low,3,4,2,8,15,2.6,6.2,Basic,Low,1980.31,74775.57,Low
project_09035,Cloud System,Medium,7,8,2,16,20,4.2,23.5,Basic,Medium,14436.23,627130.51,Medium
project_09036,EdTech,High,12,11,2,22,30,7.4,71.0,Advanced,High,69579.51,3796485.41,High
project_09037,E-commerce,Low,5,4,2,8,12,3.9,15.6,Basic,Medium,3901.61,126763.2,Low
project_09038,AI Platform,Medium,6,8,2,16,15,4.5,21.6,Intermediate,High,16779.78,800366.98,High
project_09039,E-commerce,High,10,8,2,16,30,6.7,53.6,Advanced,High,40796.11,2534042.79,High
project_09040,AI Platform,Low,5,2,2,4,13,3.5,14.0,Basic,Low,1737.56,63294.84,Low
project_09041,Cloud System,Medium,7,6,2,12,16,5.3,29.7,Intermediate,Medium,12760.17,652867.56,Medium
project_09042,EdTech,High,12,9,2,18,22,7.2,69.1,Intermediate,Medium,41896.07,2239051.88,High
project_09043,EdTech,Low,5,4,2,8,13,2.7,10.8,Basic,Medium,3611.77,129718.78,Low
project_09044,E-commerce,Medium,6,7,2,14,22,5.7,27.4,Basic,Low,9875.12,392273.59,Medium
project_09045,AI Platform,High,12,12,2,24,21,5.8,55.7,Intermediate,High,63416.57,3382593.96,High
project_09046,FinTech,Low,5,3,2,6,11,2.9,11.6,Basic,Low,2643.4,99981.05,Low
project_09047,Cloud System,Medium,8,4,2,8,22,4.1,26.2,Intermediate,High,11190.75,497808.6,High
project_09048,Healthcare,High,10,9,2,18,29,7.4,59.2,Advanced,High,47504.4,2779415.66,High
project_09049,Healthcare,Low,3,3,2,6,15,2.0,4.8,Basic,Low,1555.21,56851.65,Low
project_09050,FinTech,Medium,7,4,2,8,18,5.2,29.1,Intermediate,Medium,8971.85,390381.77,Medium
project_09051,FinTech,High,12,9,2,18,25,5.3,50.9,Advanced,High,53118.52,3179402.46,High
project_09052,Healthcare,Low,3,2,2,4,14,3.0,7.2,Basic,Low,1097.2,43894.02,Low
project_09053,IoT,Medium,5,7,2,14,18,6.0,24.0,Intermediate,Medium,11095.22,564296.24,Medium
project_09054,EdTech,High,10,12,2,24,21,7.6,60.8,Advanced,High,59276.44,3693756.89,High
project_09055,EdTech,Low,4,4,2,8,11,2.9,9.3,Basic,Medium,2834.16,121630.01,Low
project_09056,FinTech,Medium,7,8,2,16,15,4.4,24.6,Basic,Low,12533.63,604309.8,Medium
project_09057,EdTech,High,8,7,2,14,26,5.2,33.3,Intermediate,High,23731.64,1395145.88,High
project_09058,EdTech,Low,3,2,2,4,14,2.2,5.3,Basic,Low,1036.07,40677.73,Low
project_09059,EdTech,Medium,5,4,2,8,16,5.6,22.4,Intermediate,Medium,6464.96,271132.39,Medium
project_09060,AI Platform,High,10,9,2,18,28,7.3,58.4,Advanced,High,47070.86,2253522.47,High
project_09061,FinTech,Low,4,3,2,6,11,2.0,6.4,Basic,Low,2060.95,59087.4,Low
project_09062,Cloud System,Medium,8,4,2,8,15,5.9,37.8,Basic,Low,7080.69,378313.65,Medium
project_09063,FinTech,High,12,10,2,20,25,5.1,49.0,Advanced,High,59631.95,3470454.16,High
project_09064,E-commerce,Low,4,4,2,8,15,3.5,11.2,Basic,Low,2901.98,106411.02,Low
project_09065,AI Platform,Medium,8,5,2,10,15,5.7,36.5,Intermediate,Low,11574.99,456924.33,Medium
project_09066,IoT,High,8,10,2,20,22,6.8,43.5,Intermediate,High,35687.32,1897139.33,High
project_09067,E-commerce,Low,4,4,2,8,15,3.4,10.9,Basic,Low,2869.92,101071.09,Low
project_09068,Cloud System,Medium,8,6,2,12,17,5.5,35.2,Intermediate,Low,13247.63,572782.62,Medium
project_09069,E-commerce,High,10,9,2,18,27,5.8,46.4,Intermediate,Medium,33996.68,1863995.63,High
project_09070,AI Platform,Low,3,4,2,8,15,2.2,5.3,Basic,Low,2004.6,72196.68,Low
project_09071,E-commerce,Medium,6,6,2,12,18,5.2,25.0,Intermediate,Low,10407.92,513003.45,Medium
project_09072,FinTech,High,12,7,2,14,20,7.7,73.9,Advanced,Medium,39547.46,1977601.59,High
project_09073,Healthcare,Low,3,3,2,6,10,2.7,6.5,Basic,Low,1621.66,47730.15,Low
project_09074,Healthcare,Medium,6,5,2,10,19,4.6,22.1,Intermediate,Low,8360.87,385280.51,Medium
project_09075,IoT,High,8,10,2,20,21,5.9,37.8,Advanced,High,39501.96,2244082.91,High
project_09076,FinTech,Low,5,2,2,4,15,3.7,14.8,Basic,Medium,1967.93,74977.34,Low
project_09077,SaaS,Medium,7,4,2,8,20,5.5,30.8,Intermediate,Medium,8930.42,445105.23,Medium
project_09078,IoT,High,9,10,2,20,23,5.0,36.0,Advanced,Medium,38674.37,2420329.15,High
project_09079,E-commerce,Low,3,3,2,6,11,2.5,6.0,Basic,Low,1477.43,59280.64,Low
project_09080,EdTech,Medium,5,5,2,10,18,4.3,17.2,Intermediate,Medium,8147.44,336965.1,Medium
project_09081,FinTech,High,12,8,2,16,22,7.1,68.2,Intermediate,High,40310.96,2183542.67,High
project_09082,Cloud System,Low,5,4,2,8,11,3.1,12.4,Basic,Low,3194.77,125956.98,Low
project_09083,Healthcare,Medium,5,6,2,12,16,5.5,22.0,Intermediate,Low,9091.45,425033.49,Medium
project_09084,FinTech,High,12,10,2,20,26,7.3,70.1,Intermediate,High,53200.89,3105569.46,High
project_09085,SaaS,Low,3,3,2,6,15,2.4,5.8,Basic,Low,1661.82,61909.23,Low
project_09086,SaaS,Medium,6,4,2,8,20,4.1,19.7,Basic,High,6803.34,354308.84,High
project_09087,FinTech,High,10,9,2,18,27,5.9,47.2,Advanced,High,44641.48,2521773.46,High
project_09088,Healthcare,Low,4,3,2,6,11,2.5,8.0,Basic,Medium,2150.17,72471.81,Low
project_09089,FinTech,Medium,7,6,2,12,15,5.5,30.8,Intermediate,High,14751.33,757976.59,High
project_09090,AI Platform,High,8,12,2,24,22,5.6,35.8,Intermediate,High,42765.57,2343916.57,High
project_09091,Healthcare,Low,5,4,2,8,12,3.0,12.0,Basic,Low,3261.67,112421.61,Low
project_09092,Healthcare,Medium,6,8,2,16,16,4.2,20.2,Basic,Medium,11537.22,556440.29,Medium
project_09093,Cloud System,High,10,10,2,20,29,7.1,56.8,Intermediate,High,44951.13,2597802.28,High
project_09094,SaaS,Low,4,3,2,6,12,2.9,9.3,Basic,Low,2141.96,73772.41,Low
project_09095,Healthcare,Medium,5,8,2,16,21,4.5,18.0,Intermediate,Low,11253.51,542774.5,Medium
project_09096,E-commerce,High,10,11,2,22,24,7.4,59.2,Intermediate,High,48379.37,2590528.0,High
project_09097,IoT,Low,4,3,2,6,15,2.9,9.3,Basic,Low,2026.2,80920.3,Low
project_09098,Cloud System,Medium,5,4,2,8,19,4.6,18.4,Intermediate,Medium,6313.09,270352.04,Medium
project_09099,Cloud System,High,8,8,2,16,21,7.1,45.4,Advanced,Medium,29129.44,1579530.94,High
project_09100,EdTech,Low,5,4,2,8,13,3.6,14.4,Basic,Medium,3617.6,143522.93,Low
project_09101,IoT,Medium,8,5,2,10,17,4.4,28.2,Intermediate,Low,10916.15,518527.17,Medium
project_09102,E-commerce,High,8,10,2,20,23,5.8,37.1,Advanced,Medium,35509.58,1989892.23,High
project_09103,Cloud System,Low,3,3,2,6,14,3.6,8.6,Basic,Low,1597.65,63999.09,Low
project_09104,AI Platform,Medium,7,6,2,12,18,4.9,27.4,Intermediate,Medium,12854.99,527441.74,Medium
project_09105,SaaS,High,10,6,2,12,29,5.9,47.2,Advanced,High,31746.48,1677211.09,High
project_09106,IoT,Low,5,2,2,4,12,3.5,14.0,Basic,Low,1715.76,61965.07,Low
project_09107,Cloud System,Medium,6,7,2,14,18,4.5,21.6,Intermediate,Medium,12619.68,558599.2,Medium
project_09108,SaaS,High,10,8,2,16,29,6.8,54.4,Intermediate,High,34675.41,1920136.43,High
project_09109,Cloud System,Low,5,3,2,6,10,2.2,8.8,Basic,Low,2431.32,78736.05,Low
project_09110,E-commerce,Medium,6,8,2,16,16,4.6,22.1,Intermediate,Medium,14158.12,619595.13,Medium
project_09111,FinTech,High,9,10,2,20,21,7.0,50.4,Intermediate,High,38737.18,2035745.45,High
project_09112,Cloud System,Low,3,2,2,4,15,3.9,9.4,Basic,Low,1202.58,37285.28,Low
project_09113,E-commerce,Medium,8,4,2,8,19,5.2,33.3,Intermediate,High,11375.98,510868.09,High
project_09114,EdTech,High,12,12,2,24,27,5.2,49.9,Advanced,High,75186.98,3918841.06,High
project_09115,FinTech,Low,3,4,2,8,11,2.4,5.8,Basic,Low,2084.76,63947.37,Low
project_09116,FinTech,Medium,5,5,2,10,19,4.5,18.0,Intermediate,High,9383.71,455502.9,High
project_09117,Cloud System,High,10,8,2,16,30,6.5,52.0,Advanced,High,41209.1,2186492.15,High
project_09118,SaaS,Low,4,3,2,6,13,2.9,9.3,Basic,Low,2087.68,84976.1,Low
project_09119,AI Platform,Medium,5,6,2,12,21,4.3,17.2,Intermediate,Low,8330.34,422747.09,Medium
project_09120,AI Platform,High,10,11,2,22,22,5.6,44.8,Advanced,High,55373.25,3123577.42,High
project_09121,Healthcare,Low,5,3,2,6,10,3.2,12.8,Basic,Low,2507.01,86948.57,Low
project_09122,Healthcare,Medium,7,8,2,16,17,4.4,24.6,Intermediate,Low,14913.72,790127.22,Medium
project_09123,Healthcare,High,10,10,2,20,29,7.5,60.0,Advanced,Medium,47902.48,2543236.74,High
project_09124,EdTech,Low,3,4,2,8,12,3.3,7.9,Basic,Medium,2322.68,72075.8,Low
project_09125,IoT,Medium,7,4,2,8,21,5.4,30.2,Intermediate,Medium,9247.95,441850.39,Medium
project_09126,IoT,High,12,7,2,14,27,5.6,53.8,Advanced,High,43672.38,2168772.35,High
project_09127,E-commerce,Low,3,2,2,4,15,3.6,8.6,Basic,Low,1210.72,35755.17,Low
project_09128,E-commerce,Medium,6,5,2,10,20,5.8,27.8,Intermediate,Low,9174.21,353529.17,Medium
project_09129,IoT,High,9,9,2,18,27,6.6,47.5,Advanced,High,42648.33,2199379.0,High
project_09130,AI Platform,Low,3,4,2,8,14,2.4,5.8,Basic,Low,2137.74,62039.76,Low
project_09131,Cloud System,Medium,7,5,2,10,17,4.7,26.3,Basic,Low,8163.81,353996.83,Medium
project_09132,Healthcare,High,12,10,2,20,22,5.2,49.9,Intermediate,High,52378.02,3018229.95,High
project_09133,E-commerce,Low,3,4,2,8,10,3.0,7.2,Basic,Low,2026.64,76383.73,Low
project_09134,Healthcare,Medium,5,4,2,8,16,4.0,16.0,Basic,Medium,5127.45,229286.69,Medium
project_09135,SaaS,High,11,6,2,12,30,5.2,45.8,Advanced,High,33075.17,2109260.97,High
project_09136,EdTech,Low,3,3,2,6,13,2.0,4.8,Basic,Low,1524.05,55511.56,Low
project_09137,AI Platform,Medium,8,8,2,16,15,4.8,30.7,Basic,Medium,15449.41,704425.79,Medium
project_09138,AI Platform,High,11,10,2,20,28,6.4,56.3,Advanced,Medium,51577.73,2849902.95,High
project_09139,E-commerce,Low,5,2,2,4,10,3.5,14.0,Basic,Low,1675.61,59773.4,Low
project_09140,E-commerce,Medium,7,6,2,12,19,4.1,23.0,Basic,High,11800.87,464836.72,High
project_09141,Cloud System,High,9,8,2,16,24,7.0,50.4,Intermediate,High,31126.68,1735132.86,High
project_09142,E-commerce,Low,5,4,2,8,13,2.9,11.6,Basic,Low,3214.55,105032.94,Low
project_09143,IoT,Medium,8,4,2,8,15,4.8,30.7,Intermediate,High,11266.4,493605.75,High
project_09144,Cloud System,High,9,12,2,24,22,5.2,37.4,Intermediate,High,47763.46,2743329.45,High
project_09145,AI Platform,Low,5,3,2,6,11,3.6,14.4,Basic,Medium,2743.95,91123.42,Low
project_09146,Healthcare,Medium,7,6,2,12,22,5.6,31.4,Basic,Medium,10282.14,506773.71,Medium
project_09147,Cloud System,High,9,10,2,20,22,5.4,38.9,Advanced,High,44531.29,2242354.14,High
project_09148,IoT,Low,3,4,2,8,12,2.1,5.0,Basic,Low,1937.77,76396.47,Low
project_09149,SaaS,Medium,6,8,2,16,17,5.5,26.4,Intermediate,Medium,14541.66,758171.71,Medium
project_09150,AI Platform,High,10,8,2,16,27,5.8,46.4,Advanced,High,40998.05,2171251.06,High
project_09151,E-commerce,Low,5,4,2,8,10,2.4,9.6,Basic,Low,3229.44,115025.97,Low
project_09152,AI Platform,Medium,8,5,2,10,17,5.7,36.5,Intermediate,Low,11564.68,473643.23,Medium
project_09153,IoT,High,9,11,2,22,21,5.7,41.0,Intermediate,High,42465.84,2191129.28,High
project_09154,Healthcare,Low,5,4,2,8,15,3.3,13.2,Basic,Low,3510.61,118340.5,Low
project_09155,AI Platform,Medium,8,7,2,14,17,5.0,32.0,Intermediate,Medium,17000.82,727830.69,Medium
project_09156,FinTech,High,9,11,2,22,21,5.3,38.2,Advanced,Medium,45510.98,2477528.52,High
project_09157,Cloud System,Low,3,4,2,8,15,4.0,9.6,Basic,Medium,2296.87,91583.75,Low
project_09158,Cloud System,Medium,6,7,2,14,18,4.9,23.5,Intermediate,High,14475.12,610347.24,High
project_09159,SaaS,High,11,7,2,14,29,5.9,51.9,Advanced,High,38498.51,2293550.57,High
project_09160,FinTech,Low,5,3,2,6,12,2.7,10.8,Basic,Low,2479.22,99361.17,Low
project_09161,SaaS,Medium,7,8,2,16,19,5.5,30.8,Intermediate,Low,15691.47,606411.73,Medium
project_09162,IoT,High,8,6,2,12,26,5.7,36.5,Advanced,High,24780.99,1391796.57,High
project_09163,IoT,Low,3,2,2,4,13,2.9,7.0,Basic,Medium,1282.3,41998.52,Low
project_09164,Cloud System,Medium,7,8,2,16,16,5.4,30.2,Intermediate,Medium,16423.62,750645.63,Medium
project_09165,Healthcare,High,11,8,2,16,21,6.6,58.1,Advanced,High,43425.69,2662256.41,High
project_09166,Cloud System,Low,3,3,2,6,10,2.2,5.3,Basic,Low,1485.73,60830.5,Low
project_09167,IoT,Medium,6,8,2,16,22,4.1,19.7,Intermediate,High,17246.31,732342.88,High
project_09168,FinTech,High,9,10,2,20,30,7.5,54.0,Advanced,Medium,41320.41,2532050.57,High
project_09169,Healthcare,Low,3,2,2,4,12,2.7,6.5,Basic,Medium,1221.32,39693.99,Low
project_09170,Cloud System,Medium,8,5,2,10,20,4.6,29.4,Intermediate,Medium,12151.68,546278.78,Medium
project_09171,SaaS,High,10,8,2,16,29,7.9,63.2,Advanced,High,43417.55,2346598.02,High
project_09172,Cloud System,Low,4,2,2,4,10,2.5,8.0,Basic,Medium,1498.48,50766.14,Low
project_09173,AI Platform,Medium,6,8,2,16,19,5.1,24.5,Intermediate,High,16412.2,709117.7,High
project_09174,IoT,High,11,7,2,14,26,7.4,65.1,Advanced,High,40908.44,2096809.63,High
project_09175,AI Platform,Low,4,3,2,6,10,3.9,12.5,Basic,Low,2149.14,71383.83,Low
project_09176,AI Platform,Medium,8,4,2,8,18,4.9,31.4,Intermediate,Medium,9956.26,412222.85,Medium
project_09177,E-commerce,High,11,12,2,24,30,7.2,63.4,Advanced,High,71389.57,3788525.3,High
project_09178,E-commerce,Low,3,3,2,6,13,3.8,9.1,Basic,Medium,1739.24,61035.19,Low
project_09179,FinTech,Medium,8,7,2,14,17,5.8,37.1,Intermediate,Medium,17096.37,667368.26,Medium
project_09180,IoT,High,9,10,2,20,23,6.8,49.0,Advanced,High,45323.29,2820850.64,High
project_09181,SaaS,Low,5,4,2,8,13,3.2,12.8,Basic,Medium,3765.16,139300.99,Low
project_09182,SaaS,Medium,8,6,2,12,17,5.3,33.9,Intermediate,Low,12959.4,623110.75,Medium
project_09183,AI Platform,High,9,8,2,16,25,5.1,36.7,Advanced,High,37491.74,1869842.86,High
project_09184,AI Platform,Low,5,3,2,6,13,2.7,10.8,Basic,Low,2622.0,96681.07,Low
project_09185,AI Platform,Medium,7,7,2,14,21,5.5,30.8,Intermediate,Medium,15300.94,643590.24,Medium
project_09186,AI Platform,High,12,7,2,14,25,6.2,59.5,Advanced,Medium,39532.82,2156892.91,High
project_09187,Healthcare,Low,4,4,2,8,13,2.6,8.3,Basic,Medium,3002.05,97277.31,Low
project_09188,Healthcare,Medium,8,4,2,8,19,5.5,35.2,Basic,High,8994.12,424656.91,High
project_09189,IoT,High,11,11,2,22,27,6.2,54.6,Intermediate,Medium,44522.89,2667149.85,High
project_09190,FinTech,Low,5,2,2,4,15,3.0,12.0,Basic,Medium,1888.22,68504.21,Low
project_09191,SaaS,Medium,8,4,2,8,16,4.3,27.5,Basic,Low,7569.47,327871.99,Medium
project_09192,IoT,High,9,9,2,18,22,7.7,55.4,Advanced,High,42171.43,2353236.26,High
project_09193,IoT,Low,3,3,2,6,15,3.1,7.4,Basic,Medium,1771.72,59048.82,Low
project_09194,Cloud System,Medium,6,7,2,14,19,5.6,26.9,Basic,High,11537.58,546351.2,High
project_09195,Healthcare,High,11,11,2,22,29,7.2,63.4,Advanced,High,60653.79,3864886.91,High
project_09196,EdTech,Low,5,3,2,6,10,3.7,14.8,Basic,Low,2424.85,79883.83,Low
project_09197,IoT,Medium,7,5,2,10,20,4.4,24.6,Intermediate,Medium,10741.99,489191.85,Medium
project_09198,EdTech,High,11,6,2,12,22,5.2,45.8,Intermediate,High,29101.48,1687028.68,High
project_09199,EdTech,Low,4,2,2,4,14,3.9,12.5,Basic,Low,1569.56,50247.54,Low
project_09200,EdTech,Medium,5,7,2,14,18,4.7,18.8,Intermediate,Medium,10608.23,434298.72,Medium
project_09201,SaaS,High,8,10,2,20,28,6.8,43.5,Advanced,High,41052.47,2195130.76,High
project_09202,Cloud System,Low,5,4,2,8,10,3.9,15.6,Basic,Medium,3640.82,130343.18,Low
project_09203,AI Platform,Medium,7,4,2,8,16,4.1,23.0,Intermediate,Medium,8897.68,350184.65,Medium
project_09204,EdTech,High,11,12,2,24,25,6.5,57.2,Advanced,High,67362.03,3638417.05,High
project_09205,Healthcare,Low,5,2,2,4,14,2.6,10.4,Basic,Medium,1855.65,69018.98,Low
project_09206,SaaS,Medium,7,6,2,12,17,4.4,24.6,Basic,Medium,10123.7,468214.63,Medium
project_09207,FinTech,High,12,9,2,18,24,7.0,67.2,Intermediate,High,44396.92,2718583.27,High
project_09208,IoT,Low,4,4,2,8,14,2.7,8.6,Basic,Low,2632.21,104836.71,Low
project_09209,FinTech,Medium,8,4,2,8,18,4.7,30.1,Basic,High,9199.19,407417.58,High
project_09210,SaaS,High,8,9,2,18,29,5.6,35.8,Advanced,High,38675.85,2275103.83,High
project_09211,FinTech,Low,4,2,2,4,10,3.6,11.5,Basic,Medium,1595.39,49599.88,Low
project_09212,E-commerce,Medium,8,8,2,16,22,4.3,27.5,Basic,Medium,15411.76,655557.16,Medium
project_09213,E-commerce,High,11,8,2,16,28,5.2,45.8,Advanced,High,45299.76,2300332.83,High
project_09214,AI Platform,Low,3,3,2,6,12,3.3,7.9,Basic,Low,1532.93,55681.46,Low
project_09215,E-commerce,Medium,7,4,2,8,22,4.8,26.9,Intermediate,High,9948.54,479597.24,High
project_09216,SaaS,High,8,8,2,16,26,6.0,38.4,Advanced,High,34192.53,1678340.36,High
project_09217,FinTech,Low,3,2,2,4,12,3.0,7.2,Basic,Low,1051.77,40703.72,Low
project_09218,SaaS,Medium,5,5,2,10,22,5.6,22.4,Intermediate,Medium,8056.07,375171.01,Medium
project_09219,FinTech,High,8,8,2,16,28,6.3,40.3,Advanced,High,32873.7,1933097.96,High
